,Length,Frequency,Accuracy,Outcome_type,Length_type
1001,2,1,0.169633507853403,Physiological-Clinical,Short span length
1002,2,1,0.169633507853403,Physiological-Clinical,Short span length
1003,2,1,0.169633507853403,Resource-use,Short span length
1004,2,1,0.169633507853403,Resource-use,Short span length
1005,2,1,0.169633507853403,Physiological-Clinical,Short span length
1006,2,1,0.169633507853403,Life-Impact,Short span length
1007,2,1,0.169633507853403,Resource-use,Short span length
1008,2,1,0.169633507853403,Physiological-Clinical,Short span length
1009,2,1,0.169633507853403,Physiological-Clinical,Short span length
1010,2,1,0.169633507853403,Life-Impact,Short span length
1011,2,1,0.169633507853403,Life-Impact,Short span length
1012,2,1,0.169633507853403,Life-Impact,Short span length
1013,2,1,0.169633507853403,Life-Impact,Short span length
1014,2,1,0.169633507853403,Physiological-Clinical,Short span length
1015,2,1,0.169633507853403,Physiological-Clinical,Short span length
1016,2,1,0.169633507853403,Physiological-Clinical,Short span length
1017,2,1,0.169633507853403,Life-Impact,Short span length
1018,2,1,0.169633507853403,Physiological-Clinical,Short span length
1019,2,1,0.169633507853403,Physiological-Clinical,Short span length
1020,2,1,0.169633507853403,Physiological-Clinical,Short span length
1021,2,1,0.169633507853403,Life-Impact,Short span length
1022,2,1,0.169633507853403,Physiological-Clinical,Short span length
1023,2,1,0.169633507853403,Physiological-Clinical,Short span length
1024,2,1,0.169633507853403,Physiological-Clinical,Short span length
1025,2,1,0.169633507853403,Physiological-Clinical,Short span length
1026,2,1,0.169633507853403,Physiological-Clinical,Short span length
1027,2,1,0.169633507853403,Life-Impact,Short span length
1028,2,1,0.169633507853403,Life-Impact,Short span length
1029,2,1,0.169633507853403,Resource-use,Short span length
1030,2,1,0.169633507853403,Resource-use,Short span length
1031,2,1,0.169633507853403,Physiological-Clinical,Short span length
1032,2,1,0.169633507853403,Physiological-Clinical,Short span length
1033,2,1,0.169633507853403,Physiological-Clinical,Short span length
1034,2,1,0.169633507853403,Life-Impact,Short span length
1035,2,1,0.169633507853403,Physiological-Clinical,Short span length
1036,2,1,0.169633507853403,Resource-use,Short span length
1037,2,1,0.169633507853403,Physiological-Clinical,Short span length
1038,2,1,0.169633507853403,Physiological-Clinical,Short span length
1039,2,1,0.169633507853403,Physiological-Clinical,Short span length
1040,2,1,0.169633507853403,Physiological-Clinical,Short span length
1041,2,1,0.169633507853403,Physiological-Clinical,Short span length
1042,2,1,0.169633507853403,Physiological-Clinical,Short span length
1043,2,1,0.169633507853403,Physiological-Clinical,Short span length
1044,2,1,0.169633507853403,Physiological-Clinical,Short span length
1045,2,1,0.169633507853403,Resource-use,Short span length
1046,2,1,0.169633507853403,Physiological-Clinical,Short span length
1047,2,1,0.169633507853403,Physiological-Clinical,Short span length
1048,2,1,0.169633507853403,Physiological-Clinical,Short span length
1049,2,1,0.169633507853403,Physiological-Clinical,Short span length
1050,2,1,0.169633507853403,Physiological-Clinical,Short span length
1051,2,1,0.169633507853403,Resource-use,Short span length
1052,2,1,0.169633507853403,Physiological-Clinical,Short span length
1053,2,1,0.169633507853403,Physiological-Clinical,Short span length
1054,2,1,0.169633507853403,Physiological-Clinical,Short span length
1055,2,1,0.169633507853403,Physiological-Clinical,Short span length
1056,2,1,0.169633507853403,Physiological-Clinical,Short span length
1057,2,1,0.169633507853403,Physiological-Clinical,Short span length
1058,2,1,0.169633507853403,Physiological-Clinical,Short span length
1059,2,1,0.169633507853403,Physiological-Clinical,Short span length
1060,2,1,0.169633507853403,Physiological-Clinical,Short span length
1061,2,1,0.169633507853403,Physiological-Clinical,Short span length
1062,2,1,0.169633507853403,Resource-use,Short span length
1063,2,1,0.169633507853403,Physiological-Clinical,Short span length
1064,2,1,0.169633507853403,Physiological-Clinical,Short span length
1065,2,1,0.169633507853403,Adverse-effects,Short span length
1066,2,1,0.169633507853403,Life-Impact,Short span length
1067,2,1,0.169633507853403,Physiological-Clinical,Short span length
1068,2,1,0.169633507853403,Life-Impact,Short span length
1069,2,1,0.169633507853403,Life-Impact,Short span length
1070,2,1,0.169633507853403,Physiological-Clinical,Short span length
1071,2,1,0.169633507853403,Physiological-Clinical,Short span length
1072,2,1,0.169633507853403,Physiological-Clinical,Short span length
1073,2,1,0.169633507853403,Physiological-Clinical,Short span length
1074,2,1,0.169633507853403,Physiological-Clinical,Short span length
1075,2,1,0.169633507853403,Physiological-Clinical,Short span length
1076,2,1,0.169633507853403,Physiological-Clinical,Short span length
1077,2,1,0.169633507853403,Physiological-Clinical,Short span length
1078,2,1,0.169633507853403,Physiological-Clinical,Short span length
1079,2,1,0.169633507853403,Physiological-Clinical,Short span length
1080,2,1,0.169633507853403,Physiological-Clinical,Short span length
1081,2,1,0.169633507853403,Physiological-Clinical,Short span length
1082,2,1,0.169633507853403,Physiological-Clinical,Short span length
1083,2,1,0.169633507853403,Life-Impact,Short span length
1084,2,1,0.169633507853403,Physiological-Clinical,Short span length
1085,2,1,0.169633507853403,Life-Impact,Short span length
1086,2,1,0.169633507853403,Physiological-Clinical,Short span length
1087,2,1,0.169633507853403,Mortality,Short span length
1088,2,1,0.169633507853403,Physiological-Clinical,Short span length
1089,2,1,0.169633507853403,Resource-use,Short span length
1090,2,1,0.169633507853403,Physiological-Clinical,Short span length
1091,2,1,0.169633507853403,Resource-use,Short span length
1092,2,1,0.169633507853403,Mortality,Short span length
1093,2,1,0.169633507853403,Physiological-Clinical,Short span length
1094,2,1,0.169633507853403,Physiological-Clinical,Short span length
1095,2,1,0.169633507853403,Physiological-Clinical,Short span length
1096,2,1,0.169633507853403,Physiological-Clinical,Short span length
1097,2,1,0.169633507853403,Physiological-Clinical,Short span length
1098,2,1,0.169633507853403,Physiological-Clinical,Short span length
1099,2,1,0.169633507853403,Physiological-Clinical,Short span length
1100,2,1,0.169633507853403,Physiological-Clinical,Short span length
1101,2,1,0.169633507853403,Life-Impact,Short span length
1102,2,1,0.169633507853403,Resource-use,Short span length
1103,2,1,0.169633507853403,Resource-use,Short span length
1104,2,1,0.169633507853403,Resource-use,Short span length
1105,2,1,0.169633507853403,Physiological-Clinical,Short span length
1106,2,1,0.169633507853403,Physiological-Clinical,Short span length
1107,2,1,0.169633507853403,Physiological-Clinical,Short span length
1108,2,1,0.169633507853403,Physiological-Clinical,Short span length
1109,2,1,0.169633507853403,Physiological-Clinical,Short span length
1110,2,1,0.169633507853403,Physiological-Clinical,Short span length
1111,2,1,0.169633507853403,Physiological-Clinical,Short span length
1112,2,1,0.169633507853403,Life-Impact,Short span length
1113,2,1,0.169633507853403,Physiological-Clinical,Short span length
1114,2,1,0.169633507853403,Life-Impact,Short span length
1115,2,1,0.169633507853403,Life-Impact,Short span length
1116,2,1,0.169633507853403,Life-Impact,Short span length
1117,2,1,0.169633507853403,Resource-use,Short span length
1118,2,1,0.169633507853403,Physiological-Clinical,Short span length
1119,2,1,0.169633507853403,Life-Impact,Short span length
1120,2,1,0.169633507853403,Physiological-Clinical,Short span length
1121,2,1,0.169633507853403,Life-Impact,Short span length
1122,2,1,0.169633507853403,Life-Impact,Short span length
1123,2,1,0.169633507853403,Physiological-Clinical,Short span length
1124,2,1,0.169633507853403,Physiological-Clinical,Short span length
1125,2,1,0.169633507853403,Resource-use,Short span length
1126,2,1,0.169633507853403,Resource-use,Short span length
1127,2,1,0.169633507853403,Physiological-Clinical,Short span length
1128,2,1,0.169633507853403,Life-Impact,Short span length
1129,2,1,0.169633507853403,Physiological-Clinical,Short span length
1130,2,1,0.169633507853403,Mortality,Short span length
1131,2,1,0.169633507853403,Physiological-Clinical,Short span length
1132,2,1,0.169633507853403,Physiological-Clinical,Short span length
1133,2,1,0.169633507853403,Physiological-Clinical,Short span length
1134,2,1,0.169633507853403,Physiological-Clinical,Short span length
1135,2,1,0.169633507853403,Physiological-Clinical,Short span length
1136,2,1,0.169633507853403,Physiological-Clinical,Short span length
1137,2,1,0.169633507853403,Physiological-Clinical,Short span length
1138,2,1,0.169633507853403,Physiological-Clinical,Short span length
1139,2,1,0.169633507853403,Physiological-Clinical,Short span length
1140,2,1,0.169633507853403,Life-Impact,Short span length
1141,2,1,0.169633507853403,Physiological-Clinical,Short span length
1142,2,1,0.169633507853403,Physiological-Clinical,Short span length
1143,2,1,0.169633507853403,Physiological-Clinical,Short span length
1144,2,1,0.169633507853403,Physiological-Clinical,Short span length
1145,2,1,0.169633507853403,Physiological-Clinical,Short span length
1146,2,1,0.169633507853403,Physiological-Clinical,Short span length
1147,2,1,0.169633507853403,Physiological-Clinical,Short span length
1148,2,1,0.169633507853403,Physiological-Clinical,Short span length
1149,2,1,0.169633507853403,Physiological-Clinical,Short span length
1150,2,1,0.169633507853403,Physiological-Clinical,Short span length
1151,2,1,0.169633507853403,Physiological-Clinical,Short span length
1152,2,1,0.169633507853403,Physiological-Clinical,Short span length
1153,2,1,0.169633507853403,Life-Impact,Short span length
1154,2,1,0.169633507853403,Resource-use,Short span length
1155,2,1,0.169633507853403,Physiological-Clinical,Short span length
1156,2,1,0.169633507853403,Physiological-Clinical,Short span length
1157,2,1,0.169633507853403,Physiological-Clinical,Short span length
1158,2,1,0.169633507853403,Life-Impact,Short span length
1159,2,1,0.169633507853403,Physiological-Clinical,Short span length
1160,2,1,0.169633507853403,Physiological-Clinical,Short span length
1161,2,1,0.169633507853403,Physiological-Clinical,Short span length
1162,2,1,0.169633507853403,Life-Impact,Short span length
1163,2,1,0.169633507853403,Life-Impact,Short span length
1164,2,1,0.169633507853403,Physiological-Clinical,Short span length
1165,2,1,0.169633507853403,Physiological-Clinical,Short span length
1166,2,1,0.169633507853403,Resource-use,Short span length
1167,2,1,0.169633507853403,Physiological-Clinical,Short span length
1168,2,1,0.169633507853403,Life-Impact,Short span length
1169,2,1,0.169633507853403,Physiological-Clinical,Short span length
1170,2,1,0.169633507853403,Physiological-Clinical,Short span length
1171,2,1,0.169633507853403,Physiological-Clinical,Short span length
1172,2,1,0.169633507853403,Physiological-Clinical,Short span length
1173,2,1,0.169633507853403,Physiological-Clinical,Short span length
1174,2,1,0.169633507853403,Life-Impact,Short span length
1175,2,1,0.169633507853403,Life-Impact,Short span length
1176,2,1,0.169633507853403,Adverse-effects,Short span length
1177,2,1,0.169633507853403,Physiological-Clinical,Short span length
1178,2,1,0.169633507853403,Physiological-Clinical,Short span length
1179,2,1,0.169633507853403,Physiological-Clinical,Short span length
1180,2,1,0.169633507853403,Physiological-Clinical,Short span length
1181,2,1,0.169633507853403,Physiological-Clinical,Short span length
1182,2,1,0.169633507853403,Physiological-Clinical,Short span length
1183,2,1,0.169633507853403,Physiological-Clinical,Short span length
1184,2,1,0.169633507853403,Life-Impact,Short span length
1185,2,1,0.169633507853403,Life-Impact,Short span length
1186,2,1,0.169633507853403,Life-Impact,Short span length
1187,2,1,0.169633507853403,Life-Impact,Short span length
1188,2,1,0.169633507853403,Physiological-Clinical,Short span length
1189,2,1,0.169633507853403,Physiological-Clinical,Short span length
1190,2,1,0.169633507853403,Physiological-Clinical,Short span length
1191,2,1,0.169633507853403,Life-Impact,Short span length
1192,2,1,0.169633507853403,Physiological-Clinical,Short span length
1193,2,1,0.169633507853403,Physiological-Clinical,Short span length
1194,2,1,0.169633507853403,Physiological-Clinical,Short span length
1195,2,1,0.169633507853403,Physiological-Clinical,Short span length
1196,2,1,0.169633507853403,Life-Impact,Short span length
1197,2,1,0.169633507853403,Physiological-Clinical,Short span length
1198,2,1,0.169633507853403,Adverse-effects,Short span length
1199,2,1,0.169633507853403,Physiological-Clinical,Short span length
1200,2,1,0.169633507853403,Physiological-Clinical,Short span length
1201,2,1,0.169633507853403,Physiological-Clinical,Short span length
1202,2,1,0.169633507853403,Physiological-Clinical,Short span length
1203,2,1,0.169633507853403,Physiological-Clinical,Short span length
1204,2,1,0.169633507853403,Physiological-Clinical,Short span length
1205,2,1,0.169633507853403,Physiological-Clinical,Short span length
1206,2,1,0.169633507853403,Physiological-Clinical,Short span length
1207,2,1,0.169633507853403,Physiological-Clinical,Short span length
1208,2,1,0.169633507853403,Physiological-Clinical,Short span length
1209,2,1,0.169633507853403,Physiological-Clinical,Short span length
1210,2,1,0.169633507853403,Physiological-Clinical,Short span length
1211,2,1,0.169633507853403,Physiological-Clinical,Short span length
1212,2,1,0.169633507853403,Physiological-Clinical,Short span length
1213,2,1,0.169633507853403,Physiological-Clinical,Short span length
1214,2,1,0.169633507853403,Life-Impact,Short span length
1215,2,1,0.169633507853403,Resource-use,Short span length
1216,2,1,0.169633507853403,Physiological-Clinical,Short span length
1217,2,1,0.169633507853403,Physiological-Clinical,Short span length
1218,2,1,0.169633507853403,Life-Impact,Short span length
1219,2,1,0.169633507853403,Life-Impact,Short span length
1220,2,1,0.169633507853403,Life-Impact,Short span length
1221,2,1,0.169633507853403,Life-Impact,Short span length
1222,2,1,0.169633507853403,Physiological-Clinical,Short span length
1223,2,1,0.169633507853403,Physiological-Clinical,Short span length
1224,2,1,0.169633507853403,Physiological-Clinical,Short span length
1225,2,1,0.169633507853403,Life-Impact,Short span length
1226,2,1,0.169633507853403,Life-Impact,Short span length
1227,2,1,0.169633507853403,Life-Impact,Short span length
1228,2,1,0.169633507853403,Physiological-Clinical,Short span length
1229,2,1,0.169633507853403,Physiological-Clinical,Short span length
1230,2,1,0.169633507853403,Physiological-Clinical,Short span length
1231,2,1,0.169633507853403,Physiological-Clinical,Short span length
1232,2,1,0.169633507853403,Physiological-Clinical,Short span length
1233,2,1,0.169633507853403,Physiological-Clinical,Short span length
1234,2,1,0.169633507853403,Physiological-Clinical,Short span length
1235,2,1,0.169633507853403,Physiological-Clinical,Short span length
1236,2,1,0.169633507853403,Physiological-Clinical,Short span length
1237,2,1,0.169633507853403,Physiological-Clinical,Short span length
1238,2,1,0.169633507853403,Life-Impact,Short span length
1239,2,1,0.169633507853403,Life-Impact,Short span length
1240,2,1,0.169633507853403,Adverse-effects,Short span length
1241,2,1,0.169633507853403,Life-Impact,Short span length
1242,2,1,0.169633507853403,Physiological-Clinical,Short span length
1243,2,1,0.169633507853403,Physiological-Clinical,Short span length
1244,2,1,0.169633507853403,Physiological-Clinical,Short span length
1245,2,1,0.169633507853403,Physiological-Clinical,Short span length
1246,2,1,0.169633507853403,Physiological-Clinical,Short span length
1247,2,1,0.169633507853403,Physiological-Clinical,Short span length
1248,2,1,0.169633507853403,Physiological-Clinical,Short span length
1249,2,1,0.169633507853403,Physiological-Clinical,Short span length
1250,2,1,0.169633507853403,Physiological-Clinical,Short span length
1251,2,1,0.169633507853403,Physiological-Clinical,Short span length
1252,2,1,0.169633507853403,Physiological-Clinical,Short span length
1253,2,1,0.169633507853403,Physiological-Clinical,Short span length
1254,3,42,0.833333333333333,Life-Impact,Short span length
1255,3,11,0.825396825396825,Adverse-effects,Short span length
1256,3,10,0.452380952380952,Physiological-Clinical,Short span length
1257,3,9,0.61038961038961,Physiological-Clinical,Short span length
1258,3,8,0.235294117647059,Physiological-Clinical,Short span length
1259,3,7,0.318181818181818,Physiological-Clinical,Short span length
1260,3,7,0.318181818181818,Mortality,Short span length
1261,3,5,0.264705882352941,Physiological-Clinical,Short span length
1262,3,5,0.264705882352941,Physiological-Clinical,Short span length
1263,3,5,0.264705882352941,Physiological-Clinical,Short span length
1264,3,5,0.264705882352941,Physiological-Clinical,Short span length
1265,3,5,0.264705882352941,Physiological-Clinical,Short span length
1266,3,5,0.264705882352941,Physiological-Clinical,Short span length
1267,3,5,0.264705882352941,Physiological-Clinical,Short span length
1268,3,5,0.264705882352941,Physiological-Clinical,Short span length
1269,3,4,0.321052631578947,Physiological-Clinical,Short span length
1270,3,4,0.321052631578947,Mortality,Short span length
1271,3,4,0.321052631578947,Physiological-Clinical,Short span length
1272,3,4,0.321052631578947,Physiological-Clinical,Short span length
1273,3,3,0.354938271604938,Physiological-Clinical,Short span length
1274,3,3,0.354938271604938,Physiological-Clinical,Short span length
1275,3,3,0.354938271604938,Physiological-Clinical,Short span length
1276,3,3,0.354938271604938,Physiological-Clinical,Short span length
1277,3,3,0.354938271604938,Physiological-Clinical,Short span length
1278,3,3,0.354938271604938,Physiological-Clinical,Short span length
1279,3,3,0.354938271604938,Physiological-Clinical,Short span length
1280,3,3,0.354938271604938,Physiological-Clinical,Short span length
1281,3,3,0.354938271604938,Physiological-Clinical,Short span length
1282,3,3,0.354938271604938,Adverse-effects,Short span length
1283,3,3,0.354938271604938,Life-Impact,Short span length
1284,3,3,0.354938271604938,Adverse-effects,Short span length
1285,3,3,0.354938271604938,Mortality,Short span length
1286,3,3,0.354938271604938,Physiological-Clinical,Short span length
1287,3,3,0.354938271604938,Physiological-Clinical,Short span length
1288,3,3,0.354938271604938,Physiological-Clinical,Short span length
1289,3,3,0.354938271604938,Physiological-Clinical,Short span length
1290,3,2,0.221115537848606,Resource-use,Short span length
1291,3,2,0.221115537848606,Physiological-Clinical,Short span length
1292,3,2,0.221115537848606,Physiological-Clinical,Short span length
1293,3,2,0.221115537848606,Physiological-Clinical,Short span length
1294,3,2,0.221115537848606,Adverse-effects,Short span length
1295,3,2,0.221115537848606,Life-Impact,Short span length
1296,3,2,0.221115537848606,Physiological-Clinical,Short span length
1297,3,2,0.221115537848606,Physiological-Clinical,Short span length
1298,3,2,0.221115537848606,Physiological-Clinical,Short span length
1299,3,2,0.221115537848606,Physiological-Clinical,Short span length
1300,3,2,0.221115537848606,Resource-use,Short span length
1301,3,2,0.221115537848606,Life-Impact,Short span length
1302,3,2,0.221115537848606,Physiological-Clinical,Short span length
1303,3,2,0.221115537848606,Life-Impact,Short span length
1304,3,2,0.221115537848606,Physiological-Clinical,Short span length
1305,3,2,0.221115537848606,Physiological-Clinical,Short span length
1306,3,2,0.221115537848606,Life-Impact,Short span length
1307,3,2,0.221115537848606,Physiological-Clinical,Short span length
1308,3,2,0.221115537848606,Life-Impact,Short span length
1309,3,2,0.221115537848606,Physiological-Clinical,Short span length
1310,3,2,0.221115537848606,Physiological-Clinical,Short span length
1311,3,2,0.221115537848606,Physiological-Clinical,Short span length
1312,3,2,0.221115537848606,Resource-use,Short span length
1313,3,2,0.221115537848606,Adverse-effects,Short span length
1314,3,2,0.221115537848606,Physiological-Clinical,Short span length
1315,3,2,0.221115537848606,Physiological-Clinical,Short span length
1316,3,2,0.221115537848606,Physiological-Clinical,Short span length
1317,3,2,0.221115537848606,Physiological-Clinical,Short span length
1318,3,2,0.221115537848606,Physiological-Clinical,Short span length
1319,3,2,0.221115537848606,Physiological-Clinical,Short span length
1320,3,2,0.221115537848606,Physiological-Clinical,Short span length
1321,3,2,0.221115537848606,Physiological-Clinical,Short span length
1322,3,2,0.221115537848606,Physiological-Clinical,Short span length
1323,3,2,0.221115537848606,Life-Impact,Short span length
1324,3,2,0.221115537848606,Physiological-Clinical,Short span length
1325,3,2,0.221115537848606,Physiological-Clinical,Short span length
1326,3,2,0.221115537848606,Adverse-effects,Short span length
1327,3,2,0.221115537848606,Physiological-Clinical,Short span length
1328,3,2,0.221115537848606,Physiological-Clinical,Short span length
1329,3,2,0.221115537848606,Resource-use,Short span length
1330,3,2,0.221115537848606,Physiological-Clinical,Short span length
1331,3,2,0.221115537848606,Physiological-Clinical,Short span length
1332,3,1,0.169633507853403,Life-Impact,Short span length
1333,3,1,0.169633507853403,Resource-use,Short span length
1334,3,1,0.169633507853403,Physiological-Clinical,Short span length
1335,3,1,0.169633507853403,Physiological-Clinical,Short span length
1336,3,1,0.169633507853403,Physiological-Clinical,Short span length
1337,3,1,0.169633507853403,Life-Impact,Short span length
1338,3,1,0.169633507853403,Physiological-Clinical,Short span length
1339,3,1,0.169633507853403,Physiological-Clinical,Short span length
1340,3,1,0.169633507853403,Physiological-Clinical,Short span length
1341,3,1,0.169633507853403,Physiological-Clinical,Short span length
1342,3,1,0.169633507853403,Physiological-Clinical,Short span length
1343,3,1,0.169633507853403,Physiological-Clinical,Short span length
1344,3,1,0.169633507853403,Physiological-Clinical,Short span length
1345,3,1,0.169633507853403,Physiological-Clinical,Short span length
1346,3,1,0.169633507853403,Physiological-Clinical,Short span length
1347,3,1,0.169633507853403,Physiological-Clinical,Short span length
1348,3,1,0.169633507853403,Physiological-Clinical,Short span length
1349,3,1,0.169633507853403,Physiological-Clinical,Short span length
1350,3,1,0.169633507853403,Physiological-Clinical,Short span length
1351,3,1,0.169633507853403,Life-Impact,Short span length
1352,3,1,0.169633507853403,Physiological-Clinical,Short span length
1353,3,1,0.169633507853403,Physiological-Clinical,Short span length
1354,3,1,0.169633507853403,Physiological-Clinical,Short span length
1355,3,1,0.169633507853403,Life-Impact,Short span length
1356,3,1,0.169633507853403,Life-Impact,Short span length
1357,3,1,0.169633507853403,Physiological-Clinical,Short span length
1358,3,1,0.169633507853403,Physiological-Clinical,Short span length
1359,3,1,0.169633507853403,Physiological-Clinical,Short span length
1360,3,1,0.169633507853403,Physiological-Clinical,Short span length
1361,3,1,0.169633507853403,Life-Impact,Short span length
1362,3,1,0.169633507853403,Physiological-Clinical,Short span length
1363,3,1,0.169633507853403,Physiological-Clinical,Short span length
1364,3,1,0.169633507853403,Adverse-effects,Short span length
1365,3,1,0.169633507853403,Physiological-Clinical,Short span length
1366,3,1,0.169633507853403,Resource-use,Short span length
1367,3,1,0.169633507853403,Resource-use,Short span length
1368,3,1,0.169633507853403,Physiological-Clinical,Short span length
1369,3,1,0.169633507853403,Physiological-Clinical,Short span length
1370,3,1,0.169633507853403,Physiological-Clinical,Short span length
1371,3,1,0.169633507853403,Physiological-Clinical,Short span length
1372,3,1,0.169633507853403,Physiological-Clinical,Short span length
1373,3,1,0.169633507853403,Physiological-Clinical,Short span length
1374,3,1,0.169633507853403,Physiological-Clinical,Short span length
1375,3,1,0.169633507853403,Life-Impact,Short span length
1376,3,1,0.169633507853403,Life-Impact,Short span length
1377,3,1,0.169633507853403,Physiological-Clinical,Short span length
1378,3,1,0.169633507853403,Physiological-Clinical,Short span length
1379,3,1,0.169633507853403,Life-Impact,Short span length
1380,3,1,0.169633507853403,Physiological-Clinical,Short span length
1381,3,1,0.169633507853403,Physiological-Clinical,Short span length
1382,3,1,0.169633507853403,Resource-use,Short span length
1383,3,1,0.169633507853403,Physiological-Clinical,Short span length
1384,3,1,0.169633507853403,Physiological-Clinical,Short span length
1385,3,1,0.169633507853403,Physiological-Clinical,Short span length
1386,3,1,0.169633507853403,Physiological-Clinical,Short span length
1387,3,1,0.169633507853403,Physiological-Clinical,Short span length
1388,3,1,0.169633507853403,Physiological-Clinical,Short span length
1389,3,1,0.169633507853403,Physiological-Clinical,Short span length
1390,3,1,0.169633507853403,Physiological-Clinical,Short span length
1391,3,1,0.169633507853403,Physiological-Clinical,Short span length
1392,3,1,0.169633507853403,Physiological-Clinical,Short span length
1393,3,1,0.169633507853403,Life-Impact,Short span length
1394,3,1,0.169633507853403,Life-Impact,Short span length
1395,3,1,0.169633507853403,Physiological-Clinical,Short span length
1396,3,1,0.169633507853403,Physiological-Clinical,Short span length
1397,3,1,0.169633507853403,Physiological-Clinical,Short span length
1398,3,1,0.169633507853403,Mortality,Short span length
1399,3,1,0.169633507853403,Physiological-Clinical,Short span length
1400,3,1,0.169633507853403,Physiological-Clinical,Short span length
1401,3,1,0.169633507853403,Physiological-Clinical,Short span length
1402,3,1,0.169633507853403,Life-Impact,Short span length
1403,3,1,0.169633507853403,Physiological-Clinical,Short span length
1404,3,1,0.169633507853403,Physiological-Clinical,Short span length
1405,3,1,0.169633507853403,Life-Impact,Short span length
1406,3,1,0.169633507853403,Physiological-Clinical,Short span length
1407,3,1,0.169633507853403,Life-Impact,Short span length
1408,3,1,0.169633507853403,Life-Impact,Short span length
1409,3,1,0.169633507853403,Life-Impact,Short span length
1410,3,1,0.169633507853403,Physiological-Clinical,Short span length
1411,3,1,0.169633507853403,Physiological-Clinical,Short span length
1412,3,1,0.169633507853403,Physiological-Clinical,Short span length
1413,3,1,0.169633507853403,Life-Impact,Short span length
1414,3,1,0.169633507853403,Physiological-Clinical,Short span length
1415,3,1,0.169633507853403,Physiological-Clinical,Short span length
1416,3,1,0.169633507853403,Physiological-Clinical,Short span length
1417,3,1,0.169633507853403,Physiological-Clinical,Short span length
1418,3,1,0.169633507853403,Physiological-Clinical,Short span length
1419,3,1,0.169633507853403,Physiological-Clinical,Short span length
1420,3,1,0.169633507853403,Physiological-Clinical,Short span length
1421,3,1,0.169633507853403,Physiological-Clinical,Short span length
1422,3,1,0.169633507853403,Physiological-Clinical,Short span length
1423,3,1,0.169633507853403,Life-Impact,Short span length
1424,3,1,0.169633507853403,Life-Impact,Short span length
1425,3,1,0.169633507853403,Physiological-Clinical,Short span length
1426,3,1,0.169633507853403,Physiological-Clinical,Short span length
1427,3,1,0.169633507853403,Physiological-Clinical,Short span length
1428,3,1,0.169633507853403,Physiological-Clinical,Short span length
1429,3,1,0.169633507853403,Physiological-Clinical,Short span length
1430,3,1,0.169633507853403,Life-Impact,Short span length
1431,3,1,0.169633507853403,Physiological-Clinical,Short span length
1432,3,1,0.169633507853403,Physiological-Clinical,Short span length
1433,3,1,0.169633507853403,Physiological-Clinical,Short span length
1434,3,1,0.169633507853403,Physiological-Clinical,Short span length
1435,3,1,0.169633507853403,Physiological-Clinical,Short span length
1436,3,1,0.169633507853403,Physiological-Clinical,Short span length
1437,3,1,0.169633507853403,Life-Impact,Short span length
1438,3,1,0.169633507853403,Life-Impact,Short span length
1439,3,1,0.169633507853403,Physiological-Clinical,Short span length
1440,3,1,0.169633507853403,Physiological-Clinical,Short span length
1441,3,1,0.169633507853403,Life-Impact,Short span length
1442,3,1,0.169633507853403,Physiological-Clinical,Short span length
1443,3,1,0.169633507853403,Physiological-Clinical,Short span length
1444,3,1,0.169633507853403,Physiological-Clinical,Short span length
1445,3,1,0.169633507853403,Life-Impact,Short span length
1446,3,1,0.169633507853403,Physiological-Clinical,Short span length
1447,3,1,0.169633507853403,Resource-use,Short span length
1448,3,1,0.169633507853403,Life-Impact,Short span length
1449,3,1,0.169633507853403,Physiological-Clinical,Short span length
1450,3,1,0.169633507853403,Physiological-Clinical,Short span length
1451,3,1,0.169633507853403,Life-Impact,Short span length
1452,3,1,0.169633507853403,Adverse-effects,Short span length
1453,3,1,0.169633507853403,Physiological-Clinical,Short span length
1454,3,1,0.169633507853403,Physiological-Clinical,Short span length
1455,3,1,0.169633507853403,Adverse-effects,Short span length
1456,3,1,0.169633507853403,Resource-use,Short span length
1457,3,1,0.169633507853403,Adverse-effects,Short span length
1458,3,1,0.169633507853403,Physiological-Clinical,Short span length
1459,3,1,0.169633507853403,Physiological-Clinical,Short span length
1460,3,1,0.169633507853403,Physiological-Clinical,Short span length
1461,3,1,0.169633507853403,Physiological-Clinical,Short span length
1462,3,1,0.169633507853403,Physiological-Clinical,Short span length
1463,3,1,0.169633507853403,Physiological-Clinical,Short span length
1464,3,1,0.169633507853403,Physiological-Clinical,Short span length
1465,3,1,0.169633507853403,Life-Impact,Short span length
1466,3,1,0.169633507853403,Physiological-Clinical,Short span length
1467,3,1,0.169633507853403,Physiological-Clinical,Short span length
1468,3,1,0.169633507853403,Physiological-Clinical,Short span length
1469,3,1,0.169633507853403,Physiological-Clinical,Short span length
1470,3,1,0.169633507853403,Physiological-Clinical,Short span length
1471,3,1,0.169633507853403,Physiological-Clinical,Short span length
1472,3,1,0.169633507853403,Physiological-Clinical,Short span length
1473,3,1,0.169633507853403,Physiological-Clinical,Short span length
1474,3,1,0.169633507853403,Physiological-Clinical,Short span length
1475,3,1,0.169633507853403,Resource-use,Short span length
1476,3,1,0.169633507853403,Resource-use,Short span length
1477,3,1,0.169633507853403,Physiological-Clinical,Short span length
1478,3,1,0.169633507853403,Life-Impact,Short span length
1479,3,1,0.169633507853403,Life-Impact,Short span length
1480,3,1,0.169633507853403,Resource-use,Short span length
1481,3,1,0.169633507853403,Resource-use,Short span length
